id,key,value,type 
4844733198,camera:direction,0-360,node
4844733198,camera:mount,pole,node
4844733198,camera:type,fixed,node
4844733198,man_made,surveillance,node
4844733198,operator,PMSC,node
4844733198,surveillance,public,node
4844733198,surveillance:type,camera,node
4844733198,surveillance:zone,town,node
4844733199,natural,tree,node
4844733199,species,Kiip Prime,node
4844733200,natural,tree,node
4844733200,species,Kiip Prime,node
4844733201,natural,tree,node
4844733201,species,Kiip Prime,node
4844733202,bus,yes,node
4844733202,public_transport,stop_position,node
4844733203,bench,yes,node
4844733203,bin,no,node
4844733203,highway,bus_stop,node
4844733203,public_transport,platform,node
4844733203,shelter,yes,node
4844733205,advertising,billboard,node
4844733205,lit,yes,node
4844733211,crossing,uncontrolled,node
4844733211,crossing_ref,zebra,node
4844733211,highway,crossing,node
4844733212,crossing,uncontrolled,node
4844733212,crossing_ref,zebra,node
4844733212,highway,crossing,node
4844733213,crossing,uncontrolled,node
4844733213,crossing_ref,zebra,node
4844733213,highway,crossing,node
4844733214,crossing,uncontrolled,node
4844733214,crossing_ref,zebra,node
4844733214,highway,crossing,node
4844733215,crossing,uncontrolled,node
4844733215,crossing_ref,zebra,node
4844733215,highway,crossing,node
4844733218,bicycle,yes,node
4844733218,crossing,uncontrolled,node
4844733218,crossing_ref,zebra,node
4844733218,highway,crossing,node
4844733220,highway,stop,node
4844778881,noexit,yes,node
4844778888,highway,turning_circle,node
4844778904,highway,turning_circle,node
4844778905,highway,turning_circle,node
4844778906,crossing,uncontrolled,node
4844778906,crossing_ref,zebra,node
4844778906,highway,crossing,node
4844778907,crossing,uncontrolled,node
4844778907,crossing_ref,zebra,node
4844778907,highway,crossing,node
4844778908,highway,turning_circle,node
4844783250,contact:phone,+55 47 3338-6581;+55 47 99993-0526,node
4844783250,name,Certa Veículos,node
4844783250,second_hand,only,node
4844783250,shop,car,node
4844783250,wheelchair,yes,node
4844783255,contact:facebook,https://www.facebook.com/TrilhaAcademia,node
4844783255,contact:phone,+55 47 3338-1114,node
4844783255,leisure,fitness_centre,node
4844783255,name,Trilha Academia,node
4844783260,contact:phone,+55 47 3339-7738;+55 47 99260-8385,node
4844783260,description,Som automotivo,node
4844783260,name,Tormento Sound Car,node
4844783260,shop,car_parts,node
4844783269,amenity,car_wash,node
4844783269,contact:phone,+55 47 3395-0756;+55 47 99234-5445,node
4844783269,description,"Lavação, polimento, higienização interna, revitalização de couro",node
4844783269,name,Xuliba,node
4844783270,contact:facebook,https://www.facebook.com/dgartedevestir/,node
4844783270,contact:phone,+55 47 3052-4730,node
4844783270,contact:whatsapp,+55 47 99239-2558,node
4844783270,name,DG Arte de Vestir,node
4844783270,shop,clothes,node
4844783270,wheelchair,yes,node
4844783271,contact:phone,+55 47 3395-1598,node
4844783271,name,Qbazar,node
4844783271,shop,gift,node
4844783271,wheelchair,yes,node
4844783272,contact:email,cinehaus@hotmail.com,node
4844783272,contact:facebook,https://www.facebook.com/cine.haus,node
4844783272,contact:phone,+55 47 3395-1598,node
4844783272,contact:website,http://www.cinehausvideo.com.br/,node
4844783272,name,Cine Haus Vídeo Locadora,node
4844783272,opening_hours,"Mo-Fr 08:00-12:00, 12:30-19:00; Sa 08:30-19:00",node
4844783272,shop,video,node
4844783272,wheelchair,yes,node
4844792451,contact:phone,+55 47 3327-5321,node
4844792451,name,Advocacia,node
4844792451,office,lawyer,node
4844792452,contact:phone,+55 47 3232-2050,node
4844792452,name,Tomiotur Viagens e Turismo,node
4844792452,shop,travel_agency,node
4844792452,wheelchair,yes,node
4844792453,contact:email,renovalleambientes@gmail.com,node
4844792453,contact:phone,+55 47 99125-2759,node
4844792453,name,Renovalle Ambientes,node
4844792453,shop,furniture,node
4844792453,wheelchair,yes,node
4844792457,amenity,fast_food,node
4844792457,contact:phone,+55 47 3041-1200,node
4844792457,delivery,yes,node
4844792457,name,Buffalo Burger,node
4844792459,contact:email,autocapaatual@hotmail.com,node
4844792459,contact:phone,+55 47 3035-1466,node
4844792459,craft,upholsterer,node
4844792459,name,Rio Estofaria,node
4844792459,wheelchair,yes,node
4844792462,contact:phone,+55 47 3339-5224,node
4844792462,furniture,office,node
4844792462,name,Space Cadeiras,node
4844792462,shop,furniture,node
4846201205,camera:direction,0-360,node
4846201205,camera:mount,pole,node
4846201205,camera:type,fixed,node
4846201205,man_made,surveillance,node
4846201205,operator,PMSC,node
4846201205,surveillance,public,node
4846201205,surveillance:type,camera,node
4846201205,surveillance:zone,town,node
4846201206,camera:direction,0-360,node
4846201206,camera:mount,pole,node
4846201206,camera:type,fixed,node
4846201206,man_made,surveillance,node
4846201206,operator,PMSC,node
4846201206,surveillance,public,node
4846201206,surveillance:type,camera,node
4846201206,surveillance:zone,town,node
4846201207,camera:direction,0-360,node
4846201207,camera:mount,pole,node
4846201207,camera:type,fixed,node
4846201207,man_made,surveillance,node
4846201207,operator,PMSC,node
4846201207,surveillance,public,node
4846201207,surveillance:type,camera,node
4846201207,surveillance:zone,town,node
4846201208,camera:direction,0-360,node
4846201208,camera:mount,pole,node
4846201208,camera:type,fixed,node
4846201208,man_made,surveillance,node
4846201208,operator,PMSC,node
4846201208,surveillance,public,node
4846201208,surveillance:type,camera,node
4846201208,surveillance:zone,town,node
4846308156,camera:direction,0-360,node
4846308156,camera:mount,pole,node
4846308156,camera:type,fixed,node
4846308156,man_made,surveillance,node
4846308156,operator,PMSC,node
4846308156,surveillance,public,node
4846308156,surveillance:type,camera,node
4846308156,surveillance:zone,town,node
4846308157,camera:direction,0-360,node
4846308157,camera:mount,pole,node
4846308157,camera:type,fixed,node
4846308157,man_made,surveillance,node
4846308157,operator,PMSC,node
4846308157,surveillance,public,node
4846308157,surveillance:type,camera,node
4846308157,surveillance:zone,town,node
4846308158,camera:direction,0-360,node
4846308158,camera:mount,pole,node
4846308158,camera:type,fixed,node
4846308158,man_made,surveillance,node
4846308158,operator,PMSC,node
4846308158,surveillance,public,node
4846308158,surveillance:type,camera,node
4846308158,surveillance:zone,town,node
4846308159,crossing,uncontrolled,node
4846308159,crossing_ref,zebra,node
4846308159,highway,crossing,node
4846308160,camera:direction,0-360,node
4846308160,camera:mount,pole,node
4846308160,camera:type,fixed,node
4846308160,man_made,surveillance,node
4846308160,mapillary,wCXrM0QOgXtXTFFDkNPEtQ,node
4846308160,operator,PMSC,node
4846308160,surveillance,public,node
4846308160,surveillance:type,camera,node
4846308160,surveillance:zone,town,node
4846308161,camera:direction,0-360,node
4846308161,camera:mount,pole,node
4846308161,camera:type,fixed,node
4846308161,man_made,surveillance,node
4846308161,operator,PMSC,node
4846308161,surveillance,public,node
4846308161,surveillance:type,camera,node
4846308161,surveillance:zone,town,node
4846738529,crossing,uncontrolled,node
4846738529,crossing_ref,zebra,node
4846738529,highway,crossing,node
4846738531,crossing,uncontrolled,node
4846738531,crossing_ref,zebra,node
4846738531,highway,crossing,node
4846738548,direction,backward,node
4846738548,highway,traffic_signals,node
4846738549,highway,give_way,node
4846738558,crossing,uncontrolled,node
4846738558,crossing_ref,zebra,node
4846738558,highway,crossing,node
4846738559,crossing,uncontrolled,node
4846738559,crossing_ref,zebra,node
4846738559,highway,crossing,node
4846738563,highway,give_way,node
4846738564,bicycle,yes,node
4846738564,crossing,uncontrolled,node
4846738564,crossing_ref,zebra,node
4846738564,highway,crossing,node
4846738567,bus,yes,node
4846738567,public_transport,stop_position,node
4846738568,bench,yes,node
4846738568,bin,no,node
4846738568,highway,bus_stop,node
4846738568,public_transport,platform,node
4846738568,shelter,yes,node
4846744766,bus,yes,node
4846744766,public_transport,stop_position,node
4846744785,highway,give_way,node
4846744786,crossing,uncontrolled,node
4846744786,crossing_ref,zebra,node
4846744786,highway,crossing,node
4846744789,crossing,uncontrolled,node
4846744789,crossing_ref,zebra,node
4846744789,highway,crossing,node
4846744800,crossing,uncontrolled,node
4846744800,crossing_ref,zebra,node
4846744800,highway,crossing,node
4846744801,crossing,uncontrolled,node
4846744801,crossing_ref,zebra,node
4846744801,highway,crossing,node
4846744802,crossing,uncontrolled,node
4846744802,crossing_ref,zebra,node
4846744802,highway,crossing,node
4846744804,highway,give_way,node
4846744807,camera:direction,0-360,node
4846744807,camera:mount,pole,node
4846744807,camera:type,fixed,node
4846744807,man_made,surveillance,node
4846744807,operator,PMSC,node
4846744807,surveillance,public,node
4846744807,surveillance:type,camera,node
4846744807,surveillance:zone,town,node
4846744808,crossing,traffic_signals,node
4846744808,crossing_ref,zebra,node
4846744808,highway,crossing,node
4846744809,traffic_calming,bump,node
4846744810,crossing,uncontrolled,node
4846744810,crossing_ref,zebra,node
4846744810,highway,crossing,node
4846744811,crossing,uncontrolled,node
4846744811,crossing_ref,zebra,node
4846744811,highway,crossing,node
4846744812,crossing,uncontrolled,node
4846744812,crossing_ref,zebra,node
4846744812,highway,crossing,node
4846744821,crossing,uncontrolled,node
4846744821,crossing_ref,zebra,node
4846744821,highway,crossing,node
4846744823,crossing,island,node
4846744823,crossing_ref,zebra,node
4846744823,highway,crossing,node
4846744824,crossing,uncontrolled,node
4846744824,crossing_ref,zebra,node
4846744824,highway,crossing,node
4846744825,crossing,uncontrolled,node
4846744825,crossing_ref,zebra,node
4846744825,highway,crossing,node
4846744826,crossing,uncontrolled,node
4846744826,crossing_ref,zebra,node
4846744826,highway,crossing,node
4846744827,crossing,uncontrolled,node
4846744827,crossing_ref,zebra,node
4846744827,highway,crossing,node
4846744828,crossing,traffic_signals,node
4846744828,crossing_ref,zebra,node
4846744828,highway,traffic_signals,node
4846744829,crossing,traffic_signals,node
4846744829,crossing_ref,zebra,node
4846744829,highway,traffic_signals,node
4846744830,crossing,traffic_signals,node
4846744830,crossing_ref,zebra,node
4846744830,highway,traffic_signals,node
4846744831,crossing,traffic_signals,node
4846744831,crossing_ref,zebra,node
4846744831,highway,traffic_signals,node
4846744832,crossing,traffic_signals,node
4846744832,crossing_ref,zebra,node
4846744832,highway,traffic_signals,node
4846744833,crossing,traffic_signals,node
4846744833,crossing_ref,zebra,node
4846744833,highway,traffic_signals,node
4846744834,crossing,uncontrolled,node
4846744834,crossing_ref,zebra,node
4846744834,highway,crossing,node
4846744835,crossing,uncontrolled,node
4846744835,crossing_ref,zebra,node
4846744835,highway,crossing,node
4846744836,crossing,uncontrolled,node
4846744836,crossing_ref,zebra,node
4846744836,highway,crossing,node
4846744837,crossing,uncontrolled,node
4846744837,crossing_ref,zebra,node
4846744837,highway,crossing,node
4846744838,crossing,uncontrolled,node
4846744838,crossing_ref,zebra,node
4846744838,highway,crossing,node
4846744838,kerb,lowered,node
4846744839,crossing,uncontrolled,node
4846744839,crossing_ref,zebra,node
4846744839,highway,crossing,node
4846744839,kerb,lowered,node
4846744839,tactile_paving,yes,node
4846744840,crossing,traffic_signals,node
4846744840,crossing_ref,zebra,node
4846744840,highway,traffic_signals,node
4846744841,crossing,traffic_signals,node
4846744841,crossing_ref,zebra,node
4846744841,highway,traffic_signals,node
4846744842,crossing,traffic_signals,node
4846744842,crossing_ref,zebra,node
4846744842,highway,traffic_signals,node
4846744843,crossing,traffic_signals,node
4846744843,crossing_ref,zebra,node
4846744843,highway,traffic_signals,node
4846744844,crossing,traffic_signals,node
4846744844,crossing_ref,zebra,node
4846744844,direction,forward,node
4846744844,highway,traffic_signals,node
4846813955,addr:door,Sala 02,node
4846813955,brand,Schulz,node
4846813955,contact:email,astecablu@astecacompressores.com.br,node
4846813955,contact:phone,+55 47 3334-0425,node
4846813955,contact:website,http://www.astecacompressores.com.br/,node
4846813955,name,Asteca Compressores,node
4846813955,shop,hardware,node
4846813955,wheelchair,yes,node
4846813956,brand,Chevrolet;Citroën;Fiat;Ford;Peugeot;Renault;Volkswagen,node
4846813956,contact:phone,+55 47 3052-4846,node
4846813956,name,Oficina Mecânica FM,node
4846813956,shop,car_repair,node
4846813957,alt_name,Lanchonete do Xiru,node
4846813957,amenity,restaurant,node
4846813957,name,Restaurante do Xiru,node
4847999345,camera:direction,0-360,node
4847999345,camera:mount,pole,node
4847999345,camera:type,fixed,node
4847999345,man_made,surveillance,node
4847999345,operator,PMSC,node
4847999345,surveillance,public,node
4847999345,surveillance:type,camera,node
4847999345,surveillance:zone,town,node
4848176028,camera:direction,0-360,node
4848176028,camera:mount,pole,node
4848176028,camera:type,fixed,node
4848176028,man_made,surveillance,node
4848176028,operator,PMSC,node
4848176028,surveillance,public,node
4848176028,surveillance:type,camera,node
4848176028,surveillance:zone,town,node
4848176029,camera:direction,0-360,node
4848176029,camera:mount,pole,node
4848176029,camera:type,fixed,node
4848176029,man_made,surveillance,node
4848176029,operator,PMSC,node
4848176029,surveillance,public,node
4848176029,surveillance:type,camera,node
4848176029,surveillance:zone,town,node
4848176030,camera:direction,0-360,node
4848176030,camera:mount,pole,node
4848176030,camera:type,fixed,node
4848176030,man_made,surveillance,node
4848176030,operator,PMSC,node
4848176030,surveillance,public,node
4848176030,surveillance:type,camera,node
4848176030,surveillance:zone,town,node
4848176031,camera:direction,0-360,node
4848176031,camera:mount,pole,node
4848176031,camera:type,fixed,node
4848176031,man_made,surveillance,node
4848176031,operator,PMSC,node
4848176031,surveillance,public,node
4848176031,surveillance:type,camera,node
4848176031,surveillance:zone,town,node
4848176036,camera:direction,0-360,node
4848176036,camera:mount,pole,node
4848176036,camera:type,fixed,node
4848176036,man_made,surveillance,node
4848176036,mapillary,ci9HhEsrx-sUCL-9eNwyKA,node
4848176036,operator,PMSC,node
4848176036,surveillance,public,node
4848176036,surveillance:type,camera,node
4848176036,surveillance:zone,town,node
4848176037,crossing,no,node
4848176037,highway,traffic_signals,node
4848176037,traffic_signals,signal,node
4848176038,crossing,uncontrolled,node
4848176038,crossing_ref,zebra,node
4848176038,highway,crossing,node
4848176039,crossing,uncontrolled,node
4848176039,crossing_ref,zebra,node
4848176039,highway,crossing,node
4848176041,crossing,uncontrolled,node
4848176041,crossing_ref,zebra,node
4848176041,highway,crossing,node
4848176043,highway,stop,node
4848176044,highway,stop,node
4848194993,camera:direction,0-360,node
4848194993,camera:mount,pole,node
4848194993,camera:type,fixed,node
4848194993,man_made,surveillance,node
4848194993,mapillary,w7GayOz4agYLwXKe2w9r6g,node
4848194993,operator,PMSC,node
4848194993,surveillance,public,node
4848194993,surveillance:type,camera,node
4848194993,surveillance:zone,town,node
4848194995,crossing,uncontrolled,node
4848194995,crossing_ref,zebra,node
4848194995,highway,crossing,node
4848219462,camera:direction,0-360,node
4848219462,camera:mount,pole,node
4848219462,camera:type,fixed,node
4848219462,man_made,surveillance,node
4848219462,operator,PMSC,node
4848219462,surveillance,public,node
4848219462,surveillance:type,camera,node
4848219462,surveillance:zone,town,node
4848219463,camera:direction,0-360,node
4848219463,camera:mount,pole,node
4848219463,camera:type,fixed,node
4848219463,man_made,surveillance,node
4848219463,operator,PMSC,node
4848219463,surveillance,public,node
4848219463,surveillance:type,camera,node
4848219463,surveillance:zone,town,node
4848219464,crossing,no,node
4848219464,direction,backward,node
4848219464,highway,traffic_signals,node
4848219464,traffic_signals,signal,node
4848219465,crossing,traffic_signals,node
4848219465,crossing_ref,zebra,node
4848219465,highway,traffic_signals,node
4848219465,traffic_signals,signal,node
4848219466,camera:direction,0-360,node
4848219466,camera:mount,pole,node
4848219466,camera:type,fixed,node
4848219466,man_made,surveillance,node
4848219466,operator,PMSC,node
4848219466,surveillance,public,node
4848219466,surveillance:type,camera,node
4848219466,surveillance:zone,town,node
4848219467,highway,street_lamp,node
4848219467,lamp_type,electric,node
4848244589,camera:direction,0-360,node
4848244589,camera:mount,pole,node
4848244589,camera:type,fixed,node
4848244589,man_made,surveillance,node
4848244589,operator,PMSC,node
4848244589,surveillance,public,node
4848244589,surveillance:type,camera,node
4848244589,surveillance:zone,town,node
4848244590,direction,backward,node
4848244590,highway,stop,node
4848244590,side,left,node
4848244590,traffic_sign:backward,BR:R-1,node
4848244591,crossing,island,node
4848244591,crossing_ref,zebra,node
4848244591,highway,crossing,node
4848244592,direction,backward,node
4848244592,highway,stop,node
4848244592,side,left,node
4848244592,traffic_sign:backward,BR:R-1,node
4848244593,highway,stop,node
4848244593,side,right,node
4848244593,traffic_sign:forward,BR:R-1,node
4848244594,camera:direction,0-360,node
4848244594,camera:mount,pole,node
4848244594,camera:type,fixed,node
4848244594,man_made,surveillance,node
4848244594,operator,PMSC,node
4848244594,surveillance,public,node
4848244594,surveillance:type,camera,node
4848244594,surveillance:zone,town,node
4848273289,highway,stop,node
4848487108,contact:phone,+55 47 3036-7400;+55 47 99147-8601,node
4848487108,contact:website,http://www.mkoser.com.br/,node
4848487108,name,Mkoser Empreendimentos Imobiliários,node
4848487108,office,estate_agent,node
4848669968,crossing,no,node
4848669968,highway,traffic_signals,node
4848669969,crossing,traffic_signals,node
4848669969,crossing_ref,zebra,node
4848669969,highway,crossing,node
4848669970,button_operated,yes,node
4848669970,crossing,traffic_signals,node
4848669970,crossing_ref,zebra,node
4848669970,direction,forward,node
4848669970,highway,traffic_signals,node
4848669971,crossing,traffic_signals,node
4848669971,crossing_ref,zebra,node
4848669971,direction,backward,node
4848669971,highway,traffic_signals,node
4848669972,crossing,no,node
4848669972,direction,backward,node
4848669972,highway,traffic_signals,node
4848669973,crossing,uncontrolled,node
4848669973,crossing_ref,zebra,node
4848669973,highway,crossing,node
4848669978,crossing,uncontrolled,node
4848669978,crossing_ref,zebra,node
4848669978,highway,crossing,node
4848669979,crossing,uncontrolled,node
4848669979,crossing_ref,zebra,node
4848669979,highway,crossing,node
4848669980,crossing,uncontrolled,node
4848669980,crossing_ref,zebra,node
4848669980,highway,crossing,node
4848669981,crossing,uncontrolled,node
4848669981,crossing_ref,zebra,node
4848669981,highway,crossing,node
4848669982,camera:direction,0-360,node
4848669982,camera:mount,pole,node
4848669982,camera:type,fixed,node
4848669982,man_made,surveillance,node
4848669982,operator,PMSC,node
4848669982,surveillance,public,node
4848669982,surveillance:type,camera,node
4848669982,surveillance:zone,town,node
4848669983,crossing,traffic_signals,node
4848669983,crossing_ref,zebra,node
4848669983,direction,backward,node
4848669983,highway,traffic_signals,node
4848669984,bicycle,yes,node
4848669984,crossing,traffic_signals,node
4848669984,crossing_ref,zebra,node
4848669984,direction,forward,node
4848669984,highway,traffic_signals,node
4848669985,crossing,no,node
4848669985,direction,forward,node
4848669985,highway,traffic_signals,node
4848669986,camera:direction,0-360,node
4848669986,camera:mount,pole,node
4848669986,camera:type,fixed,node
4848669986,man_made,surveillance,node
4848669986,operator,PMSC,node
4848669986,surveillance,public,node
4848669986,surveillance:type,camera,node
4848669986,surveillance:zone,town,node
4848670004,camera:direction,0-360,node
4848670004,camera:mount,pole,node
4848670004,camera:type,fixed,node
4848670004,man_made,surveillance,node
4848670004,operator,PMSC,node
4848670004,surveillance,public,node
4848670004,surveillance:type,camera,node
4848670004,surveillance:zone,town,node
4848670950,highway,give_way,node
4848671013,man_made,tower,node
4848671013,tower:type,communication,node
4848671018,camera:direction,0-360,node
4848671018,camera:mount,pole,node
4848671018,camera:type,fixed,node
4848671018,man_made,surveillance,node
4848671018,operator,PMSC,node
4848671018,surveillance,public,node
4848671018,surveillance:type,camera,node
4848671018,surveillance:zone,town,node
4848671019,man_made,street_cabinet,node
4848671019,street_cabinet,power,node
4848671020,camera:direction,0-360,node
4848671020,camera:mount,pole,node
4848671020,camera:type,fixed,node
4848671020,man_made,surveillance,node
4848671020,operator,PMSC,node
4848671020,surveillance,public,node
4848671020,surveillance:type,camera,node
4848671020,surveillance:zone,town,node
4848671021,crossing,uncontrolled,node
4848671021,crossing_ref,zebra,node
4848671021,highway,crossing,node
4848671022,crossing,uncontrolled,node
4848671022,crossing_ref,zebra,node
4848671022,highway,crossing,node
4848671023,crossing,uncontrolled,node
4848671023,crossing_ref,zebra,node
4848671023,highway,crossing,node
4848671025,crossing,traffic_signals,node
4848671025,crossing_ref,zebra,node
4848671025,direction,forward,node
4848671025,highway,traffic_signals,node
4848671026,crossing,traffic_signals,node
4848671026,crossing_ref,zebra,node
4848671026,direction,backward,node
4848671026,highway,traffic_signals,node
4848671027,crossing,traffic_signals,node
4848671027,crossing_ref,zebra,node
4848671027,direction,backward,node
4848671027,highway,traffic_signals,node
4848671028,crossing,traffic_signals,node
4848671028,crossing_ref,zebra,node
4848671028,direction,forward,node
4848671028,highway,traffic_signals,node
4848671029,camera:direction,0-360,node
4848671029,camera:mount,pole,node
4848671029,camera:type,fixed,node
4848671029,man_made,surveillance,node
4848671029,operator,PMSC,node
4848671029,surveillance,public,node
4848671029,surveillance:type,camera,node
4848671029,surveillance:zone,town,node
4848671034,natural,tree,node
4848671035,natural,tree,node
4848671036,camera:direction,0-360,node
4848671036,camera:mount,pole,node
4848671036,camera:type,fixed,node
4848671036,man_made,surveillance,node
4848671036,operator,PMSC,node
4848671036,surveillance,public,node
4848671036,surveillance:type,camera,node
4848671036,surveillance:zone,town,node
4848671037,amenity,telephone,node
4848671037,operator,Oi,node
4848671037,payment:telephone_cards,yes,node
4848671038,crossing,traffic_signals,node
4848671038,crossing_ref,zebra,node
4848671038,direction,forward,node
4848671038,highway,traffic_signals,node
4848671039,crossing,traffic_signals,node
4848671039,crossing_ref,zebra,node
4848671039,direction,backward,node
4848671039,highway,traffic_signals,node
4848671040,crossing,traffic_signals,node
4848671040,crossing_ref,zebra,node
4848671040,direction,backward,node
4848671040,highway,traffic_signals,node
4848671041,crossing,traffic_signals,node
4848671041,crossing_ref,zebra,node
4848671041,direction,backward,node
4848671041,highway,traffic_signals,node
4848671042,crossing,traffic_signals,node
4848671042,crossing_ref,zebra,node
4848671042,highway,traffic_signals,node
4848671043,crossing,traffic_signals,node
4848671043,crossing_ref,zebra,node
4848671043,highway,traffic_signals,node
4848671044,crossing,traffic_signals,node
4848671044,crossing_ref,zebra,node
4848671044,highway,traffic_signals,node
4848671045,crossing,uncontrolled,node
4848671045,crossing_ref,zebra,node
4848671045,highway,crossing,node
4848671046,crossing,uncontrolled,node
4848671046,crossing_ref,zebra,node
4848671046,highway,crossing,node
4848671047,crossing,uncontrolled,node
4848671047,crossing_ref,zebra,node
4848671047,highway,crossing,node
4848671048,crossing,uncontrolled,node
4848671048,crossing_ref,zebra,node
4848671048,highway,crossing,node
4848671049,crossing,uncontrolled,node
4848671049,crossing_ref,zebra,node
4848671049,highway,crossing,node
4848671050,crossing,traffic_signals,node
4848671050,crossing_ref,zebra,node
4848671050,highway,traffic_signals,node
4848671051,crossing,traffic_signals,node
4848671051,crossing_ref,zebra,node
4848671051,highway,traffic_signals,node
4848671052,crossing,uncontrolled,node
4848671052,crossing_ref,zebra,node
4848671052,highway,crossing,node
4848671053,highway,stop,node
4848671054,camera:direction,0-360,node
4848671054,camera:mount,pole,node
4848671054,camera:type,fixed,node
4848671054,man_made,surveillance,node
4848671054,operator,PMSC,node
4848671054,surveillance,public,node
4848671054,surveillance:type,camera,node
4848671054,surveillance:zone,town,node
4848671055,camera:direction,0-360,node
4848671055,camera:mount,pole,node
4848671055,camera:type,fixed,node
4848671055,man_made,surveillance,node
4848671055,operator,PMSC,node
4848671055,surveillance,public,node
4848671055,surveillance:type,camera,node
4848671055,surveillance:zone,town,node
4848671056,direction,forward,node
4848671056,highway,stop,node
4848671056,side,both,node
4848671056,traffic_sign:forward,BR:R-1,node
4848671057,amenity,telephone,node
4848671057,operator,Oi,node
4848671057,payment:telephone_cards,yes,node
4848671058,advertising,billboard,node
4848671059,advertising,billboard,node
4848671060,camera:direction,0-360,node
4848671060,camera:mount,pole,node
4848671060,camera:type,fixed,node
4848671060,man_made,surveillance,node
4848671060,operator,PMSC,node
4848671060,surveillance,public,node
4848671060,surveillance:type,camera,node
4848671060,surveillance:zone,town,node
4848671135,crossing,uncontrolled,node
4848671135,crossing_ref,zebra,node
4848671135,highway,crossing,node
4848671136,bicycle,yes,node
4848671136,crossing,uncontrolled,node
4848671136,crossing_ref,zebra,node
4848671136,highway,crossing,node
4848671140,highway,stop,node
4848671140,side,right,node
4848671140,traffic_sign:forward,BR:R-1,node
4848671141,bicycle,yes,node
4848671141,crossing,uncontrolled,node
4848671141,crossing_ref,zebra,node
4848671141,highway,crossing,node
4848671172,man_made,tower,node
4848671172,tower:type,communication,node
4848671173,noexit,yes,node
4848671216,crossing,uncontrolled,node
4848671216,crossing_ref,zebra,node
4848671216,highway,crossing,node
4848671217,bus,yes,node
4848671217,public_transport,stop_position,node
4848671218,bench,no,node
4848671218,bin,no,node
4848671218,highway,bus_stop,node
4848671218,public_transport,platform,node
4848671218,shelter,no,node
4848671219,amenity,telephone,node
4848671219,operator,Oi,node
4848671219,payment:telephone_cards,yes,node
4848671332,amenity,telephone,node
4848671332,operator,Oi,node
4848671332,payment:telephone_cards,yes,node
4848671400,man_made,water_tower,node
4848671401,natural,tree,node
4848671402,natural,tree,node
4848671403,natural,tree,node
4848671404,natural,tree,node
4848671405,natural,tree,node
4848671406,natural,tree,node
4848671407,natural,tree,node
4848671725,amenity,telephone,node
4848671725,operator,Oi,node
4848671725,payment:telephone_cards,yes,node
4848671731,bus,yes,node
4848671731,public_transport,stop_position,node
4848671732,bench,yes,node
4848671732,bin,yes,node
4848671732,highway,bus_stop,node
4848671732,public_transport,platform,node
4848671732,shelter,yes,node
4848671733,bus,yes,node
4848671733,public_transport,stop_position,node
4848671734,bench,yes,node
4848671734,bin,yes,node
4848671734,highway,bus_stop,node
4848671734,public_transport,platform,node
4848671734,shelter,yes,node
4848671767,highway,stop,node
4848671936,crown_type,I,node
4848671936,genus,Phoenix,node
4848671936,leaf_cycle,evergreen,node
4848671936,leaf_type,needleleaved,node
4848671936,natural,tree,node
4848671936,species,dactylifera,node
4848671936,taxon,Arecaceae,node
4848671937,contact:phone,+55 47 3035-6330,node
4848671937,name,Continental Ferramentas,node
4848671937,shop,hardware,node
4848671938,camera:direction,0-360,node
4848671938,camera:mount,pole,node
4848671938,camera:type,fixed,node
4848671938,man_made,surveillance,node
4848671938,operator,PMSC,node
4848671938,surveillance,public,node
4848671938,surveillance:type,camera,node
4848671938,surveillance:zone,town,node
4848671940,crossing,uncontrolled,node
4848671940,crossing_ref,zebra,node
4848671940,highway,crossing,node
4848671941,crossing,uncontrolled,node
4848671941,crossing_ref,zebra,node
4848671941,highway,crossing,node
4848671942,crossing,uncontrolled,node
4848671942,crossing_ref,zebra,node
4848671942,highway,crossing,node
4848671945,bus,yes,node
4848671945,public_transport,stop_position,node
4848671946,bench,yes,node
4848671946,bin,yes,node
4848671946,highway,bus_stop,node
4848671946,public_transport,platform,node
4848671946,shelter,yes,node
4848671947,crossing,uncontrolled,node
4848671947,crossing_ref,zebra,node
4848671947,highway,crossing,node
4848671948,bus,yes,node
4848671948,public_transport,stop_position,node
4848671949,bench,yes,node
4848671949,bin,yes,node
4848671949,highway,bus_stop,node
4848671949,public_transport,platform,node
4848671949,shelter,yes,node
4848671950,crossing,island,node
4848671950,crossing_ref,zebra,node
4848671950,highway,crossing,node
4848671951,crossing,uncontrolled,node
4848671951,crossing_ref,zebra,node
4848671951,highway,crossing,node
4848671953,amenity,telephone,node
4848671953,operator,Oi,node
4848671953,payment:telephone_cards,yes,node
4848671956,camera:direction,0-360,node
4848671956,camera:mount,pole,node
4848671956,camera:type,fixed,node
4848671956,man_made,surveillance,node
4848671956,operator,PMSC,node
4848671956,surveillance,public,node
4848671956,surveillance:type,camera,node
4848671956,surveillance:zone,town,node
4848671962,amenity,telephone,node
4848671962,operator,Oi,node
4848671962,payment:telephone_cards,yes,node
4848671963,natural,tree,node
4848671964,natural,tree,node
4848671965,natural,tree,node
4848671966,natural,tree,node
4848671967,amenity,telephone,node
4848671967,operator,Oi,node
4848671967,payment:telephone_cards,yes,node
4848671968,camera:direction,0-360,node
4848671968,camera:mount,pole,node
4848671968,camera:type,fixed,node
4848671968,man_made,surveillance,node
